path,q1,a1,q2,a2,q3,a3
8d/8d1a205f.jpg,What is depicted in the image?,Case,What color is the background?,Red,What shapes are printed?,Hearts
36/361fc1a5.jpg,What is in the image?,Case,What color is the case?,Black,What is the pattern?,Floral
9c/9cf18232.jpg,What is in the image?,Pillows,What color are the pillows?,White,How many pillows are shown?,Two
9f/9fbc951a.jpg,What is depicted in the image?,Bag,What color is the bag?,Red,What is the height of the bag?,23cm
32/3207163b.jpg,What is in the image?,bodysuit,What size is shown?,24m,What features are shown?,snaps
3f/3f1654e4.jpg,What is depicted in this image?,Case,What color is the case?,Orange,What number is shown?,Ten
70/7072dae6.jpg,What is in the image?,Planter,What color is the planter?,Pink,What is the planter made of?,Ceramic
d3/d3a41d75.jpg,What is in the image?,Screen,What is the hardness?,9H,How many are shown?,Three
ec/ec805498.jpg,What is in the image?,containers,What color is the top container?,red,How many containers are shown?,four
81/81e9c672.jpg,What is in the image?,Scoop,What color is the scoop?,Silver,What is the handle made of?,Plastic
30/30551ecc.jpg,What is depicted?,Gloves,What color are the gloves?,Black,What material are they made of?,Nubuck
85/853b7029.jpg,What is depicted?,Tower,What color is the Eiffel Tower?,Gold,What is the background color?,Black
98/985f6291.jpg,What is in the image?,Binder,What color is it?,White,How many rings does it have?,Three
8d/8d6720d9.jpg,What is depicted in the image?,Case,What color is prominent?,Green,What is the shape?,Rectangle
e9/e92f484c.jpg,What is in the image?,Chair,What color is the chair?,White,How tall is the chair?,"41.3"""
9f/9fb35111.jpg,What is depicted?,Case,What color is the letter?,Black,What is the main design?,Jeans
ad/ad4dd833.jpg,What is depicted on the case?,Goose,What color is the beak?,Orange,What is the main color of the bird?,Gray
39/3977fe8f.jpg,What is in the image?,Curtains,What color are the curtains?,Black,How many panels are there?,Two
65/6551e178.jpg,What is in the image?,Bag,What color is the bag?,Blue,What is the weight?,12ounce
7d/7d53bbbb.jpg,What is depicted in the image?,Case,What color are the stars?,Pink,What is the shape of the objects on the case?,Stars
ef/ef74bd90.jpg,What is depicted in this image?,Case,What color is the design?,White,What color is the background?,Black
56/5629bf2a.jpg,What is depicted in the image?,Case,What color is dominant?,White,What is the case's pattern?,Swirl
43/430a53c5.jpg,What is depicted?,Case,What color is prominent?,Orange,Is it opaque?,Yes
2e/2e007801.jpg,What is depicted in the image?,Bed,What is the bed's length?,"6'7""",What color is the bed?,Espresso
83/835882f2.jpg,What is depicted in the image?,Shoe,What color are the shoes?,Blue,How many straps are visible?,Three
99/9929b7b2.jpg,What is in the image?,Hook,What color is it?,Gold,How many hooks are there?,Three
ea/eadaa62e.jpg,What is in the image?,Case,What color is the case?,Black,What is written on the case?,Boss
a9/a960be9c.jpg,What is in the image?,Case,What color are the roses?,Red,What is the case's design?,Floral
59/5906debf.jpg,What is in the image?,bowl,What color is it?,silver,What is it made of?,metal
23/235cffb1.jpg,What is depicted in the image?,Case,What color is the moon?,Yellow,Is the case opaque?,Yes
a5/a523f4e2.jpg,What is in the image?,Lamp,What color is the shade?,Black,What color is the base?,Black
5b/5bc60998.jpg,What is depicted in the image?,Shoes,What color are the shoes?,Black,What is the sole color?,White
a8/a88c172d.jpg,What is in the image?,Peppers,What color are the peppers?,Red,What is the bowl's color?,White
e4/e47263cd.jpg,What is in the image?,Lamp,What color is the base?,Black,What is the shape of the shade?,Round
bc/bc95eb9a.jpg,What is depicted in the image?,Flower,What color is the flower?,Pink,What is the shape of the main design?,Flower
8b/8bc3e7fd.jpg,What is in the image?,Case,What color is dominant?,Orange,What is the other color?,Blue
cd/cda78e39.jpg,What is in the image?,Sofa,What color is it?,Brown,What is the shape?,Rectangular
e1/e12d2720.jpg,What is in the image?,Sofa,What color is it?,Brown,What is the shape?,Sectional
1a/1ae3d98b.jpg,What's depicted in this image?,Peacock,What color is the bird?,Blue,What is the case's primary color?,Black
4a/4a65e755.jpg,What is in the image?,Case,What color is the design?,Teal,What is the background color?,Black
d1/d1d381bd.jpg,What is depicted in the image?,Case,What color are the berries?,Red,What is the main shape of the image?,Rectangle
f4/f4d64f86.jpg,What is in the image?,Earrings,What color are the gems?,Yellow,How many earrings are shown?,Two
5b/5b94e8ab.jpg,What is depicted in the image?,Case,What color is the background?,Green,What color are the flowers?,White
d9/d90d034b.jpg,What is depicted in the image?,Case,What color is the sunset?,Purple,What is behind the tree?,Sun
07/0734c8a8.jpg,What is shown in the image?,Case,What color is the case?,Pink,What is on the case?,Girl
c8/c80b81c5.jpg,What item is visible?,Shoes,What color are the shoes?,Red,What is the shoe's shape?,Pointed
93/939ad93a.jpg,What is in the image?,pole,What color is it?,black,What is the shape?,round
5c/5c663373.jpg,What is in the image?,Case,What color is it?,Black,What is the case made of?,Leather
18/188ab891.jpg,What is in the image?,Case,What color is prominent?,Yellow,What is the shape?,Rectangular
67/67e6ae71.jpg,What is in the image?,trays,What material are they made of?,stainless,How many objects are in the image?,two
ae/ae4d79e4.jpg,What is depicted in the image?,Lamp,What color is the base?,Pink,What is the shape of the shade?,Sphere
ab/abc1ef44.jpg,What is in the image?,Clipboard,What color is it?,Silver,What is the clipboard made of?,Aluminum
93/933519cc.jpg,What is depicted?,Case,What color is the background?,Yellow,What is the primary pattern?,Shoes
a6/a6a73e28.jpg,What is in the image?,Topper,What color is it?,White,What is the shape?,Rectangle
14/1497e2d9.jpg,What is in the image?,Tape,How many are there?,Six,What color is it?,White
1e/1e21f9c7.jpg,What is depicted?,Stapler,What color is the stapler?,Silver,What is the shape of the remover?,Curved
49/4954f59a.jpg,What is in the image?,Case,What color is prominent?,Green,What is the case's texture?,Painterly
4d/4dbb4a10.jpg,What is depicted?,Table,What is the height?,"23""",What is the width?,"15.6"""
cc/cc9d2f13.jpg,What is depicted in the image?,Case,What color are the leaves?,Green,What is the primary color of the case?,Green
a4/a4af3389.jpg,What is in the image?,Case,What color is it?,Brown,What is it made of?,Leather
03/03d14308.jpg,What is in the image?,Microwave,What color is it?,Black,What is the shape?,Rectangular
5b/5b02e7c5.jpg,What is depicted in the image?,Case,What color is the case?,Pink,What is the pattern on the case?,Plaid
78/787042eb.jpg,What is in the image?,Sleeve,What color is it?,Black,What is the shape?,Rectangular
b7/b7a2627a.jpg,What is in the image?,Coffee,What is the primary color?,Silver,What is the shape?,Bag
f6/f62eb78f.jpg,What is depicted?,Case,What color is it?,Pink,What is the shape?,Rectangular
6f/6f38898d.jpg,What is in the image?,Shoes,What color are the shoes?,Beige,What is the heel type?,Block
ca/ca96a498.jpg,What is depicted in this image?,Desk,What color is the desk?,Brown,How many drawers are visible?,Two
9a/9a3be4c2.jpg,What is depicted in the image?,Case,What color is the main image?,Black,Is the case opaque?,Yes
94/9405cf0d.jpg,What is in the image?,Jelly,What color is the pouch?,Blue,What is the flavor?,Muscat
40/40d3122b.jpg,What is in the image?,Necklace,What color is the opal?,White,What is the shape of the pendant?,Pear
85/851796a7.jpg,What is depicted in the image?,Case,What color is the case?,Pink,What is on the case?,Dancers
16/1682a64b.jpg,What is in the image?,Headboard,What color is it?,Blue,What is the shape?,Arched
17/17ebe270.jpg,What is depicted in the image?,Handle,What color is the handle?,Nickel,How many handles are shown?,Two
86/86edcc7a.jpg,What is in the image?,Stool,What color is the top?,Brown,What is the stool made of?,Wood
d9/d92238ae.jpg,What is depicted in the image?,Wheat,What color is the primary subject?,Gold,What is the case's design?,Plant
ee/eeaec32e.jpg,What is in the image?,Sandals,What color are the sandals?,Tan,What is the sole color?,Black
56/56d8df7f.jpg,What is pictured?,Sandals,What color are the sandals?,Teal,How many bows are visible?,Three
b3/b38fa90f.jpg,What is in the image?,Shoes,What color are the shoes?,Black,What is the primary feature?,Sneakers
25/25ca76b5.jpg,What is depicted in this image?,Shoes,What color are the accents?,Blue,What color is the sole?,White
a5/a5de096f.jpg,What is in the image?,Cookies,What color are the cookies?,Brown,How many packages are shown?,Six
e8/e833eccd.jpg,What is in the image?,Receiver,What color is the object?,Black,What is displayed on the screen?,0028
64/64386c30.jpg,What is in the image?,Case,What color is the bear?,Brown,What is the bear holding?,Heart
7e/7e8da80a.jpg,What is depicted on the case?,Sphinx,What color is the sky?,blue,What is the main color of the Sphinx?,brown
32/320011c6.jpg,What is pictured?,Ravioli,What color are the ravioli?,Yellow,How many ravioli are visible?,Six
ec/ece61f3b.jpg,What is depicted in this image?,Shoes,What color are the laces?,Red,What color is the shoe?,Blue
d5/d5be3daa.jpg,What is depicted?,Case,What color is the background?,Blue,What color are the flowers?,Pink
e4/e4db5a2a.jpg,What is in the image?,shelf,What is the thickness?,18mm,What color is it?,Mahogany
28/28311cca.jpg,What is in the image?,bag,What color is the bag?,beige,What is the shape of the bag?,oval
1e/1e9cf3df.jpg,What is depicted in this image?,Handbag,What color is the handbag?,Beige,What is the height of the bag?,13.3in
32/326e3e87.jpg,What is depicted in the image?,Tiger,What color is the tiger?,White,What is the background color?,Black
0f/0f170156.jpg,What is in the image?,Pillow,What color is it?,Beige,What pattern is shown?,Striped
91/91703d95.jpg,What is in the image?,Sandal,What color is the sandal?,Beige,What is the shape of the heel?,Stiletto
27/27b6716b.jpg,What is in the image?,Case,What color is prominent?,Red,What is the case's texture?,Paint
7b/7bd2fe7c.jpg,What is in the image?,handle,What color is the handle?,Red,What is on the handle's top?,Black
5d/5dc07c05.jpg,What is pictured?,Hanger,What color is it?,Black,What is the shape?,Curved
f6/f647520c.jpg,What is depicted?,Bed,What color is it?,Gray,What is its shape?,Cat
26/262f618d.jpg,What is depicted in the image?,Bee,What color is the bee?,Red,What is the background pattern?,Beige
20/2058abaa.jpg,What is in the image?,Case,What color are the butterflies?,Pink,What is the background color?,Black
d5/d5da35f3.jpg,What is in the image?,Sofa,What is the Sofa's height?,85cm,What color is the sofa?,Grey
88/8892d336.jpg,What is depicted in the image?,Case,What color is prominent?,Blue,What is the case's design?,Painted
1f/1fbab562.jpg,What is in the image?,Shoes,What color are they?,Brown,What is the shape?,Sandals
65/659465a5.jpg,What is in the image?,Case,What color is the case?,Pink,What is on the case?,Love
3a/3a365c02.jpg,What is in the image?,Case,What color is it?,Red,What is the shape?,Rectangular
65/650d877d.jpg,What is in the image?,Boots,What color are the boots?,Red,What shape is the toe?,Square
40/40dca557.jpg,What is depicted in the image?,Case,What color is the case?,Black,What is on the case?,Stars
1b/1b2047f7.jpg,What's pictured?,Shoes,What color are they?,Brown,What material is visible?,Mesh
10/100f7ad5.jpg,What is depicted in the image?,Can,What is the object's color?,Green,What is the shape of the container?,Cylinder
ae/aeea7c13.jpg,What is depicted in the image?,Case,What color is it?,Blue,What is the pattern?,Seeds
28/28acac60.jpg,What is in the image?,Case,What color is the dress?,Pink,Is it opaque?,Yes
5c/5cc27152.jpg,What is in the image?,Case,What color is the sunset?,Orange,What animals are shown?,Giraffes
94/94219845.jpg,What is depicted in the image?,Case,What color is the case?,Blue,What is on the case?,Smile
c9/c992692f.jpg,What is in the image?,Meter,What color is the display?,Blue,What is the model?,80CM801
aa/aa085f97.jpg,What is in the image?,Case,What color is the case?,White,What is on the case?,Cup
65/659c5348.jpg,What is shown?,Granola,What color is the box?,Beige,What is the shape of the box?,Rectangle
44/44ee5bd1.jpg,What is in the image?,Case,What color is the case?,Black,What is on the case?,Couple
9e/9e45c0e4.jpg,What item is visible?,Shoes,What color are the shoes?,Black,What is the shape?,Boots
ae/ae8b72c7.jpg,What is in the image?,AC,What color is it?,White,What is the shape?,Rectangular
a0/a0f7a6ba.jpg,What is depicted in the image?,Case,What color is the background?,Blue,What is the case made of?,Silicone
81/813ad088.jpg,What is depicted in the image?,Girl,What color is the background?,Yellow,What is the girl wearing?,Pink
23/2315b70a.jpg,What is in the image?,Necklace,What color is the pendant?,Rose,What is the shape of the pendant?,Heart
5c/5cb2a31e.jpg,What is in the image?,Container,What color is the lid?,Beige,How many wheels are visible?,Four
a2/a2a6b068.jpg,What is shown in the image?,Wallet,What color is it?,Navy,What is the wallet made from?,Leather
e8/e802b6e5.jpg,What is depicted?,Case,What is the pattern?,Scales,What color is present?,Pink
b3/b3b7aad8.jpg,What is depicted?,Tree,What color is the tree?,Black,What is the background?,White
b5/b5221fbf.jpg,What is in the image?,tablets,What color are the tablets?,orange,How many tablets are shown?,one
14/1409a2e3.jpg,What is in the image?,Cushions,What color are the cushions?,White,How many cushions are there?,Three
8b/8b99ee02.jpg,What is in the image?,Case,What color is it?,Orange,What is the shape?,Rectangle
13/13f4f19d.jpg,What is depicted?,Dog,What color is the puppy?,White,What is the puppy sitting in?,Grass
e8/e8062b30.jpg,What is in the image?,Shoes,What color are the shoes?,Black,What is the sole color?,White
dd/dd1ffa21.jpg,What is depicted in the image?,Case,What color is dominant?,Red,What is the case's main design?,Paint
02/029dd37e.jpg,What is in the image?,Case,What color is prominent?,Pink,What is the shape?,Rectangular
1d/1d3edfff.jpg,What is in the image?,Organizer,What color is it?,White,How many organizers are shown?,Two
d8/d85acfe6.jpg,What is in the image?,Case,What color is the background?,Yellow,What is on the case?,Watermelon
a6/a610807d.jpg,What is depicted in the image?,Lamp,What color is the main part?,White,What color is the socket?,Black
cb/cbe57c58.jpg,What is in the image?,Tea,What color is the tea?,Red,What is the material?,Bag
7b/7b9c56e4.jpg,What is depicted on the case?,Peacock,What color is the bird?,Blue,What is the primary color of the background?,Grey
d1/d13396f8.jpg,What is in the image?,Case,What color is the background?,Purple,What is the girl wearing?,Dress
cd/cd4e5658.jpg,What is in the image?,Cube,What color is it?,Blue,How many are shown?,One
c5/c5e657e1.jpg,What is in the image?,Case,What color is the case?,Black,What is on the case?,Flowers
da/da512606.jpg,What is pictured?,Wallet,What color is it?,Rust,What is attached?,Charm
82/821f9656.jpg,What is depicted in the image?,Case,What color is prominent?,Black,What is the design like?,Wood
cb/cb81cbe6.jpg,What is in the image?,Shoes,What color are the straps?,Red,What color is the sole?,Black
b0/b0478284.jpg,What is in the image?,Bottle,What color is it?,Blue,What is on top?,Tube
30/30fb8f2c.jpg,What is in the image?,Boot,What color are the boots?,Black,What is the sole color?,Brown
dd/dd213982.jpg,What is depicted?,Skull,What color is the skull?,White,Is it opaque?,Yes
34/3461f8e9.jpg,What is in the image?,Frame,What color is the frame?,Black,What is the frame made of?,Metal
6c/6c5bd144.jpg,What is in the image?,Bar,What color is it?,Nickel,What is its shape?,Rod
fb/fb34b864.jpg,What is in the image?,Cover,What color is it?,Gray,What is attached?,Cord
60/60ac63f9.jpg,What's insidethebox?,bulbs,Whatcolorthebox?,brown,Howmanybulbs?,twelve
e5/e577f1e5.jpg,What is shown in the image?,Wallet,What color is the wallet?,Brown,What is the wallet made of?,Leather
cb/cbecb918.jpg,What is in the image?,Table,What color is the table?,Gray,What is the table made of?,Wood
6b/6b883b28.jpg,What is depicted in the image?,Case,What color is the background?,Pink,What is the main design?,Cat
17/178ca1ee.jpg,What is depicted in the image?,Bag,What color is the bag?,Red,What is the shape of the item?,Bag
41/41ca42a9.jpg,What is in the image?,Shoes,What color are the shoes?,Black,What is the shape of the toe?,Pointed
af/af10406d.jpg,What is depicted in the image?,Case,What color are the flowers?,Pink,What is the case protecting?,Phone
7d/7df2f0f9.jpg,What is in the image?,Case,What color is the case?,Blue,What is on the case?,Smile
6c/6cb7abb0.jpg,What is depicted in this image?,Case,What pattern is shown on the case?,Scales,What is the primary color of the case?,Pink
00/0042030b.jpg,What is in the image?,Chairs,What color are the chairs?,Beige,How many chairs are shown?,Two
da/daba5fce.jpg,What item is visible?,Shoes,What color are they?,Beige,What is the material?,Patent
5f/5ff073ef.jpg,What is depicted in this image?,Hanger,What color is the hanger?,Black,What is the hanger made of?,Metal
c9/c903efbc.jpg,What is in the image?,Whale,What color is the whale?,Orange,What is the background color?,Black
ec/ecc472e5.jpg,What is depicted in this image?,Bottle,What color is the case?,Blue,What is shown on the case?,Bottle
87/875d34b3.jpg,What is in the image?,ingredients,What color is the text?,black,What is the shape of the container?,rectangular
84/841a5bf5.jpg,What is in the image?,Case,What color is the background?,Green,What is the main pattern?,Couple
1e/1ed528e9.jpg,What is in the image?,Water,What is the shape?,Bottle,What color is the bottle?,Clear
54/542a7796.jpg,What is in the image?,Bathroom,What color is the toilet?,White,What is the shape of the mirrors?,Rectangular
40/403e7e60.jpg,What is in the image?,Boxes,What is the primary color?,Black,How much is the height?,27.74cm
72/72dafe9e.jpg,What is depicted in the image?,Case,What color is the background?,Purple,What is the design?,Lollipops
f4/f4b05296.jpg,What is shown in the image?,Mat,What color is the main part?,Yellow,What is the shape?,Rectangular
d1/d1d0938c.jpg,What is in the image?,Boots,What color are the boots?,Black,What is the style of the boots?,Combat
e2/e2de8923.jpg,What is depicted in the image?,Skull,What color is the skull?,White,What is the main background color?,Black
f0/f085e21f.jpg,What is depicted in the image?,Case,What color is the case?,Black,What is the pattern on the case?,Dots
0d/0d97867f.jpg,What is in the image?,Frames,What color are the frames?,White,How many frames are shown?,Two
ce/ce508f6f.jpg,What item is visible?,Shoes,What color are they?,Pink,How many shoes are shown?,Two
a0/a0c3be80.jpg,What is depicted in the image?,Necklace,What color is the necklace?,Silver,What shape is the pendant?,Square
9b/9bf1e623.jpg,What is depicted on the case?,Tiger,What color is the tiger?,White,What color is the background?,Black
91/91cc70cd.jpg,What is in the image?,Bookends,What color are they?,Black,How many are shown?,Six
8d/8dd1c55d.jpg,What is depicted?,Case,What is the primary color?,Brown,What is shown in the background?,Mountains
be/be6e8b24.jpg,What is depicted?,Ring,What color is it?,Silver,What is the shape of the band?,Twisted
70/704471b1.jpg,What is depicted?,Couple,What color is the background?,Green,What is the primary pattern?,Kissing
00/00a790ce.jpg,What is in the image?,Case,What color is the background?,Yellow,What is on the case?,Animals
14/143e1792.jpg,What is depicted?,Flowers,What color are the flowers?,Purple,What is the case made of?,Silicone
2b/2b18648f.jpg,What is in the image?,Case,What color is the case?,Black,What is the pattern?,Geometric
a1/a1cf641f.jpg,What item is visible?,Bag,What color is it?,Brown,How tall is it?,32cm
c3/c3954ec3.jpg,What is in the image?,Wrench,What color is the case?,Black,How many are shown?,Eleven
21/213946ab.jpg,What is depicted in the image?,Case,What color is the case?,Yellow,What is on the case?,Flowers
a8/a8bace76.jpg,What is in the image?,Chair,What color is the chair?,Grey,What is the chair made of?,Wood
dc/dc75db2e.jpg,What is in the image?,Case,What color is prominent?,Orange,What is the case made of?,Plastic
f0/f0d67bbf.jpg,What is pictured?,Shoes,What color are they?,Black,What is the main material?,Patent
f3/f3352f56.jpg,What is depicted in the image?,Heart,What color is the heart?,Red,What color is the background?,Yellow
5c/5cb9a767.jpg,What is depicted in the image?,Zafu,What color is it?,Purple,What is its shape?,Round
36/365b32d5.jpg,What is in the image?,Case,What color is the case?,Black,What is the shape?,Rectangle
cc/cc67cece.jpg,What is in the image?,Masks,What color is one?,Pink,How many are there?,Four
19/1964fdce.jpg,What is depicted?,Peaches,What color are the fruits?,Orange,What is the shape of the case?,Rectangle
51/51b5e895.jpg,What is in the image?,Shoe,What pattern is shown?,Leopard,What color is the bow?,Gold
f2/f24b8170.jpg,What is depicted in the image?,Case,What color is the case?,Purple,What is the pattern on the case?,Circles
6d/6d7f64c5.jpg,What is in the image?,Case,What color is it?,Pink,What is the pattern?,Marble
1a/1ab9fd3f.jpg,What is in the image?,Case,What color is the case?,Yellow,What is on the case?,Birds
9a/9a173feb.jpg,What is in the image?,Clock,What color is the frame?,Black,What is the shape?,Round
04/0494ff76.jpg,What is in the image?,Sheet,What color is it?,Blue,What is its shape?,Square
0d/0d78ff96.jpg,What is pictured?,Chair,What color is the wood?,Brown,What is on the seat?,Fabric
c9/c9501fc4.jpg,What is in the image?,flatware,What is the primary color?,Silver,What material is it made from?,Stainless
2b/2b43e760.jpg,What is in the image?,Shoes,What color are the shoes?,Brown,What color is the sole?,White
e5/e56f7dcb.jpg,What is in the image?,Case,What color is the case?,Black,What is on the case?,Boss
97/97da83a8.jpg,What is in the image?,Ring,What color is the ring?,Silver,What is the shape of the accent?,Oval
2b/2ba4dc1a.jpg,What is depicted?,Bracket,What color is it?,Black,How many brackets are shown?,One
63/630a947c.jpg,What is depicted?,Case,What color is it?,Blue,What's on the case?,Smile
68/686227be.jpg,What is in the image?,Headboard,What color is it?,Beige,What is the color of the legs?,Black
ec/ec7d9e87.jpg,What is depicted?,Planter,What color is it?,Gray,What is the stand made of?,Wood
1b/1bd605c7.jpg,What is in the image?,Barrier,What color is it?,Yellow,What is it made of?,Plastic
2b/2ba94001.jpg,What is in the image?,Wardrobe,What color is it?,White,How many doors does it have?,Two
02/028ac33a.jpg,What is depicted in the image?,Can,What color are the flowers?,Orange,What is the shape of the container?,Cylinder
6c/6cb05bf3.jpg,What is depicted?,Case,What color is it?,Red,What is the main color?,Red
c6/c6ef1d89.jpg,What is in the image?,Case,What color is the circle?,Orange,What is the main color?,Pink
fb/fb5c3120.jpg,What is depicted in the image?,Case,What color are the butterflies?,Blue,What is the case designed with?,Butterflies
3a/3a653c15.jpg,What is in the image?,Stop,What color is it?,Nickel,What is at the bottom?,Rubber
7f/7f35f8aa.jpg,What is depicted on the case?,Pomegranate,What color is the fruit?,Red,What is the shape of the lamp?,Glass
f6/f65767a5.jpg,What is depicted in the image?,Chair,What color is the chair?,Black,What is the base made of?,Metal
f5/f5392229.jpg,What is in the image?,Case,What color are the hearts?,Red,Is the case opaque?,Yes
1d/1d6100c2.jpg,What is in the image?,box,What color is the bottom?,red,What is the shape?,rectangle
90/900742f3.jpg,What is she wearing?,Pants,What color are the shoes?,Pink,What is the style of pants?,Culottes
8d/8d2ab160.jpg,What is in the image?,Chair,What color is the chair?,Red,What is the chair's main color?,Black
ef/ef97c4c8.jpg,What is in the image?,Case,What color is the case?,Pink,What is on the case?,Monkey
35/358e209d.jpg,What is depicted in this image?,Shoes,What color are the sandals?,Brown,What is the dominant color of the sandals?,Brown
f5/f579e8b2.jpg,What is in the image?,Shoes,What color is the shoe?,Navy,What is the sole made of?,Rubber
6c/6c9cfdab.jpg,What is shown in the image?,Curtain,What color is the curtain?,Beige,How many curtains are there?,Two
4c/4c16e9ca.jpg,What is in the image?,Case,What color is the background?,Blue,What is on the case?,Anchor
c0/c0012dc5.jpg,What is depicted in the image?,Salad,What color is the container?,Clear,What is the main ingredient?,Chicken
bb/bb3a85dd.jpg,What is in the image?,Dresser,What color is it?,Brown,What is the dresser made of?,Wood
77/77c356f9.jpg,What is in the image?,Earrings,What color are they?,White,How many are shown?,Two
ae/ae13ebaa.jpg,What is in the image?,Case,What color are the flowers?,Pink,What is the case's primary design?,Flowers
06/061082e4.jpg,What is depicted in the image?,Case,What color is the heart?,Pink,What is the shape of the main design?,Heart
55/55d6fc10.jpg,What is in the image?,Shoes,What color are the shoes?,Black,What is the sole color?,White
b9/b99de197.jpg,What is in the image?,Case,What color is the background?,Blue,What is on the case?,Flowers
34/34f7fbf1.jpg,What is in the image?,Lotion,What is the primary color?,White,Is it opaque?,Yes
fc/fcd454fc.jpg,What is in the image?,Case,What colors are shown?,Black,What is the pattern?,Geometric
d7/d7e2e64e.jpg,What is depicted in the image?,Case,What color is the sunset?,Yellow,What is the case made of?,Plastic
69/69ca14e8.jpg,What is in the image?,Case,What color is it?,Navy,What is the shape?,Rectangular
4f/4f9bb82d.jpg,What is in the image?,Juice,What is the serving size?,240mL,How many servings are there?,8
d6/d62f36da.jpg,What is in the image?,Case,What color is the dog?,White,What is the primary color of the case?,White
54/541fb1a4.jpg,What is depicted in the image?,Roses,What color are the roses?,Red,What is the main design?,Flowers
fb/fb7e59ce.jpg,What is in the image?,Shoes,What color are the shoes?,Navy,What color are the pants?,White
ab/abbb6402.jpg,What is in the image?,Shoes,What color are the shoes?,Grey,What is the shape of the toe?,Pointy
f0/f0f51609.jpg,What is depicted in the image?,Clock,What color are the numbers?,Brown,What is the clock made of?,Wood
10/10c9a1df.jpg,What is in the image?,Headboard,What color is it?,Beige,What is around the edge?,Nails
04/0438eaa0.jpg,What is in the image?,Basket,What color is it?,Beige,How much is the width?,24cm
b1/b122c04b.jpg,What is in the image?,Case,What color is the case?,Blue,What is on the case?,Face
a6/a657ec1b.jpg,What is in the image?,Boot,What color is it?,Black,What is the material of the heel?,Wood
8a/8a565735.jpg,What is depicted in the image?,Case,What color is prominent?,Orange,What is the shape of the item?,Rectangle
df/dfd27f80.jpg,What is in the image?,Case,What color is it?,Yellow,What is the shape?,Rectangular
04/049fd794.jpg,What is in the image?,Lamp,What color is the base?,Black,What is the shade made of?,Metal
c1/c166fde8.jpg,What is in the image?,Case,What color is it?,Red,What is the pattern?,Drops
ca/ca669565.jpg,What is in the image?,Case,What color is the case?,Purple,What is the shape?,Rectangle
c5/c5083660.jpg,What is depicted in the image?,Case,What color is the background?,Blue,Is the case opaque?,Yes
62/6248df55.jpg,What is depicted in the image?,Case,What color is the dominant design?,Blue,What letter is displayed?,L
4b/4bd33dad.jpg,What is in the image?,Chair,What color is it?,Grey,What is the chair'slegs made of?,Wood
57/572b412d.jpg,What is in the image?,blanket,What color is it?,White,What is at the bottom?,fringe
33/33d40ebb.jpg,What is in the image?,Fixture,What color is the fixture?,Nickel,Is the glass opaque?,No
c8/c850165e.jpg,What is in the image?,Slippers,What color is the slipper?,Leopard,What pattern is on the slipper?,Spots
8b/8b17c231.jpg,What is in the image?,Boots,What color are the boots?,Black,What material are the boots?,Leather
6d/6d6eb9f6.jpg,What is in the image?,Boots,What color are the boots?,Blue,What is the shape of the toe?,Pointed
a4/a4fbdac1.jpg,What is depicted in the image?,Case,What colors are shown?,Orange,What is the design?,Leaves
a0/a0e532ac.jpg,What item is visible?,Shoes,What color are the shoes?,White,What is the primary color of the shoe's back?,Black
7c/7c748689.jpg,What is depicted in the image?,Board,What color is the board?,White,What is the shape of the ironing board?,Oval
11/11c2d5ef.jpg,What is in the image?,Coat,What color is the coat?,Green,What color are the boots?,Brown
9d/9d8c0592.jpg,What is in the image?,Case,What color is the case?,Black,What is on the case?,Controller
8e/8ece9e88.jpg,What is depicted in this image?,Scissors,What color are the handles?,Blue,What is the primary material of the blades?,Steel
8a/8ae65aa4.jpg,What is in the image?,Shoes,What color are the shoes?,Fuchsia,What color is the sole?,White
c3/c372f698.jpg,What's depicted in this image?,Case,What color is prominent?,Blue,What is the shape?,Rectangle
d9/d96b61e2.jpg,What is in the image?,Case,What color is the border?,Blue,Is it transparent?,Yes
32/3212cc8f.jpg,What is in the image?,Case,What color is it?,Black,What is the design?,Girl
14/142b1902.jpg,What's pictured?,Case,What color is the case?,Pink,What is on the case?,Cat
6a/6ae33056.jpg,What is in the image?,Case,What color is the background?,Black,What is the main design?,Hearts
1f/1fa20a50.jpg,What is depicted in this image?,Case,What color is the dominant shade?,Blue,What is the main pattern on the case?,Moon
48/48f5d4e7.jpg,What is in the image?,Case,What color is the case?,Pink,What is on the case?,Rabbits
df/df043d55.jpg,What is depicted in the image?,Case,What color are the hearts?,Pink,What is the background?,Grey
b2/b22dd37c.jpg,What is in the image?,Door,What color is the door?,White,What is the handle made of?,Brass
70/70c289c9.jpg,What is in the image?,Case,What color is the girl's dress?,Red,What is the primary background color?,Blue
2a/2a290b5f.jpg,What is depicted in the image?,Case,What color is the case?,Black,What is the pattern?,Geometric
26/265680fc.jpg,What is depicted in the image?,Necklace,What color is the necklace?,Rose,What shape is the pendant?,Circle
3c/3ce3a41e.jpg,What is in the image?,Case,What color is the case?,Black,What is on the case?,Girl
ce/cee1361a.jpg,What is in the image?,Umbrella,What shape is the handle?,C,What color is the umbrella?,Black
6e/6eee1542.jpg,What is depicted in the image?,Case,What color are the flowers?,Pink,What is on the case?,Butterflies
79/79165164.jpg,What is in the image?,Tea,What color is the teabag?,Green,How many teabags are shown?,One
6c/6ceb16e8.jpg,What is in the image?,Case,What color is it?,Black,What is on the case?,Sexy
70/70d7781b.jpg,What is depicted in this image?,Case,What color is the main design?,Black,What is the shape of the printed design?,Controller
